Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
658,1938,1938,698,-122.69,38.32,4.6324,183600,<1H OCEAN
443,1084,1084,436,-117.2,32.8,4.2417,294100,NEAR OCEAN
300,970,970,349,-119.69,36.25,2.395,94100,INLAND
756,1314,1314,787,-118.16,33.77,3.8125,382100,NEAR OCEAN
632,2510,2510,676,-122.49,37.68,5.3311,270800,NEAR OCEAN
323,965,965,311,-117.92,34.08,5.7039,199400,<1H OCEAN
347,696,696,441,-117.92,33.63,3.5161,236400,<1H OCEAN
1047,4011,4011,1063,-117.92,33.74,4.3882,189300,<1H OCEAN
188,454,454,208,-123.1,39.15,3.8333,116100,<1H OCEAN
272,1173,1173,259,-118.41,34.25,3.6016,153800,<1H OCEAN
317,962,962,339,-122.46,37.72,3.2875,221500,NEAR OCEAN
273,549,549,283,-120.07,36.96,1.4511,65200,INLAND
1299,3562,3562,1395,-121.77,36.71,3.512,174800,<1H OCEAN
376,1639,1639,438,-118.19,33.89,2.0357,107300,<1H OCEAN
303,900,900,313,-118.11,34.12,10.6767,500001,<1H OCEAN
445,1152,1152,487,-122.47,37.76,5.1893,420300,NEAR BAY
420,1888,1888,435,-118.35,33.94,2.8462,149100,<1H OCEAN
267,651,651,260,-122.17,37.78,3.6875,157300,NEAR BAY
679,1956,1956,719,-120.48,37.3,1.5427,88500,INLAND
210,597,597,236,-120.27,37.12,1.7279,52300,INLAND
169,233,233,270,-118.56,34.42,1.9667,450000,<1H OCEAN
410,912,912,417,-121.43,38.54,2.9769,92700,INLAND
371,957,957,358,-122.2,40.26,3.1908,137900,INLAND
713,1587,1587,740,-122.47,37.76,2.5933,359600,NEAR BAY
272,811,811,267,-117.96,33.8,5.244,218000,<1H OCEAN
273,631,631,498,-122.34,41.06,1.8816,65800,INLAND
617,1544,1544,633,-118.0,34.15,2.5417,178300,INLAND
237,733,733,237,-118.08,33.9,4.2083,168300,<1H OCEAN
346,1223,1223,375,-121.87,37.35,3.2793,174500,<1H OCEAN
244,848,848,221,-117.93,34.05,4.1731,205100,<1H OCEAN
234,434,434,238,-117.06,32.6,1.7472,94600,NEAR OCEAN
253,658,658,246,-122.23,37.76,5.75,306300,NEAR BAY
445,1586,1586,440,-118.23,34.07,1.9722,156300,<1H OCEAN
870,1916,1916,1071,-119.1,35.35,4.0327,131000,INLAND
1174,2595,2595,1324,-121.53,38.51,3.1607,178900,INLAND
606,1877,1877,614,-117.92,33.79,2.8622,184300,<1H OCEAN
373,1648,1648,360,-117.99,34.07,2.4911,145900,INLAND
492,1506,1506,536,-117.63,33.5,7.2013,353600,<1H OCEAN
454,1175,1175,966,-120.25,38.03,2.9457,116500,INLAND
1296,4436,4436,1802,-117.5,34.12,5.285,191700,INLAND
348,743,743,373,-122.46,37.79,5.2909,500001,NEAR BAY
407,1153,1153,438,-122.45,37.73,5.1238,335100,NEAR BAY
419,1570,1570,426,-117.21,34.04,6.2917,224700,INLAND
382,1094,1094,424,-118.37,34.04,2.767,143000,<1H OCEAN
684,1384,1384,738,-121.83,38.0,1.7161,75800,INLAND
163,446,446,175,-121.93,37.26,2.8125,291300,<1H OCEAN
49,77,77,78,-121.23,37.94,1.125,150000,INLAND
380,1061,1061,415,-119.79,34.4,9.6885,500001,NEAR OCEAN
209,454,454,359,-120.15,39.17,2.9125,145800,INLAND
329,992,992,353,-116.95,32.96,4.5,222600,<1H OCEAN
354,912,912,370,-120.4,38.0,2.6544,112600,INLAND
338,706,706,350,-121.33,38.57,2.3684,150000,INLAND
408,830,830,457,-122.16,38.05,3.1373,185100,NEAR BAY
215,629,629,223,-122.27,37.43,15.0001,500001,NEAR OCEAN
623,1401,1401,671,-118.07,34.16,4.125,330000,INLAND
744,1816,1816,831,-118.01,34.14,2.8352,161700,INLAND
872,3326,3326,908,-122.26,38.0,6.2073,272900,NEAR BAY
416,1876,1876,432,-118.24,33.96,2.1078,100600,<1H OCEAN
1838,5370,5370,2035,-117.05,33.13,2.3762,98500,<1H OCEAN
386,792,792,437,-117.24,32.94,5.2648,294400,NEAR OCEAN
1161,2975,2975,1324,-117.21,33.61,3.6273,150900,<1H OCEAN
1451,2313,2313,1482,-118.5,34.02,3.3266,483300,<1H OCEAN
219,704,704,233,-117.26,32.95,6.9794,500001,NEAR OCEAN
312,610,610,337,-122.45,38.51,1.9441,184400,INLAND
317,864,864,340,-118.29,33.87,4.381,238700,<1H OCEAN
199,851,851,216,-118.17,34.02,2.3077,140600,<1H OCEAN
206,749,749,208,-118.26,34.01,1.4653,118800,<1H OCEAN
632,2017,2017,629,-121.58,39.12,1.8355,61200,INLAND
354,1339,1339,391,-122.18,37.74,2.2467,88900,NEAR BAY
134,366,366,132,-122.16,37.71,3.4643,175000,NEAR BAY
360,1341,1341,416,-120.1,36.66,1.7,69000,INLAND
7,14,14,7,-118.44,34.04,2.1875,225000,<1H OCEAN
358,1048,1048,436,-123.15,38.94,2.7171,95800,<1H OCEAN
244,995,995,221,-117.23,34.11,2.5875,81300,INLAND
1229,3093,3093,1285,-117.12,32.72,3.37,159100,NEAR OCEAN
1196,3222,3222,1331,-117.07,32.61,2.1441,135500,NEAR OCEAN
578,1754,1754,537,-116.98,32.74,5.1098,162300,<1H OCEAN
757,1685,1685,798,-122.93,40.78,2.3667,91200,INLAND
490,1390,1390,514,-121.29,38.13,5.0,154800,INLAND
1010,2199,2199,1037,-117.04,32.77,2.734,148900,<1H OCEAN
83,416,416,159,-120.35,37.31,2.0,87500,INLAND
305,1003,1003,313,-122.18,37.72,3.8047,156700,NEAR BAY
500,1029,1029,535,-122.09,37.39,3.7318,327700,NEAR BAY
572,1604,1604,620,-122.0,37.34,5.2108,351500,<1H OCEAN
603,1335,1335,761,-117.26,33.09,4.1667,227100,NEAR OCEAN
188,660,660,208,-120.87,41.54,2.2321,34600,INLAND
477,1323,1323,454,-117.16,33.73,2.6322,140700,INLAND
184,650,650,175,-117.64,33.51,7.2648,363200,<1H OCEAN
181,566,566,178,-120.43,37.32,5.2522,125300,INLAND
548,1092,1092,582,-119.76,34.44,2.4701,290900,NEAR OCEAN
521,1468,1468,518,-118.47,34.32,4.8988,325200,<1H OCEAN
634,1649,1649,625,-117.68,33.49,6.3568,294300,<1H OCEAN
216,793,793,234,-118.25,33.96,1.6585,92900,<1H OCEAN
444,1434,1434,518,-122.5,37.74,3.875,275700,NEAR OCEAN
340,911,911,377,-122.3,37.97,3.375,149700,NEAR BAY
591,1448,1448,647,-122.47,37.78,3.1392,422400,NEAR BAY
864,2672,2672,926,-117.55,33.94,4.4762,163900,INLAND
463,1249,1249,492,-117.7,33.65,6.1863,355600,<1H OCEAN
341,1210,1210,363,-119.79,36.7,1.3922,49500,INLAND
597,1015,1015,660,-117.28,32.84,3.7596,381300,NEAR OCEAN
419,749,749,538,-121.92,36.56,2.7039,364000,NEAR OCEAN
2194,5005,5005,2355,-118.6,34.23,3.2564,230300,<1H OCEAN
373,1031,1031,393,-118.31,33.75,6.287,396400,NEAR OCEAN
527,1107,1107,544,-120.66,35.27,2.8009,192600,NEAR OCEAN
811,2465,2465,882,-118.09,33.89,3.099,166600,<1H OCEAN
236,768,768,238,-119.08,35.34,5.4449,118500,INLAND
222,782,782,248,-121.3,38.03,4.0227,107700,INLAND
315,601,601,342,-117.18,34.05,2.6129,137000,INLAND
209,415,415,214,-118.49,34.05,7.0285,500001,<1H OCEAN
825,2184,2184,883,-117.95,33.78,3.9536,191000,<1H OCEAN
214,909,909,277,-118.23,33.93,1.7411,96700,<1H OCEAN
278,1086,1086,286,-118.25,33.89,2.4632,111700,<1H OCEAN
1197,2849,2849,1341,-117.35,33.17,2.478,185600,NEAR OCEAN
1083,2186,2186,2007,-116.39,33.69,6.9833,238800,INLAND
232,703,703,264,-122.04,36.96,2.5865,206400,NEAR OCEAN
314,903,903,355,-118.38,34.3,4.1125,183000,<1H OCEAN
83,236,236,91,-121.23,38.09,6.4562,230000,INLAND
699,2388,2388,671,-122.26,38.15,4.0515,121900,NEAR BAY
438,1005,1005,456,-122.04,38.24,1.9954,92900,INLAND
334,825,825,349,-118.1,33.83,4.0603,225200,<1H OCEAN
407,1144,1144,446,-122.47,38.34,4.3472,261000,<1H OCEAN
707,2468,2468,803,-118.22,34.04,1.5163,115000,<1H OCEAN
497,1868,1868,534,-118.31,34.08,2.7038,227100,<1H OCEAN
209,536,536,361,-116.56,33.05,4.125,148200,INLAND
602,1675,1675,658,-118.32,33.79,3.8287,279900,<1H OCEAN
503,1145,1145,509,-121.44,38.54,2.5694,92400,INLAND
641,2612,2612,757,-122.04,38.24,1.6875,87500,INLAND
400,1074,1074,450,-121.97,38.34,4.0329,126800,INLAND
712,1943,1943,689,-117.96,33.65,5.7395,289800,<1H OCEAN
550,1042,1042,551,-117.07,32.6,1.9267,67500,NEAR OCEAN
387,910,910,476,-116.41,33.74,3.3639,168800,INLAND
159,538,538,174,-118.46,34.0,2.3542,235700,<1H OCEAN
530,1697,1697,571,-117.41,34.0,1.9052,83400,INLAND
881,1999,1999,883,-117.99,33.68,4.7245,273600,<1H OCEAN
272,846,846,296,-120.35,36.16,2.7792,85300,INLAND
232,720,720,255,-120.91,37.66,2.6523,76300,INLAND
328,981,981,352,-118.12,34.14,5.8692,490400,<1H OCEAN
710,1559,1559,763,-118.27,34.09,3.9674,268800,<1H OCEAN
305,852,852,298,-117.93,33.84,6.0531,287100,<1H OCEAN
386,859,859,390,-118.23,34.21,3.4148,234800,<1H OCEAN
463,1379,1379,471,-121.2,38.7,4.3214,131700,INLAND
454,1646,1646,460,-117.68,33.6,7.2147,303900,<1H OCEAN
241,704,704,262,-117.25,32.83,10.9529,500001,NEAR OCEAN
278,737,737,317,-119.57,36.1,3.5313,68800,INLAND
1482,2764,2764,1599,-122.11,37.41,3.4198,351900,NEAR BAY
491,2031,2031,563,-119.76,36.75,1.8641,50800,INLAND
564,1841,1841,549,-117.39,34.04,2.8682,96400,INLAND
341,1443,1443,318,-118.21,33.94,2.1903,162500,<1H OCEAN
311,597,597,412,-117.62,33.42,3.1395,310000,NEAR OCEAN
518,1278,1278,764,-123.25,38.54,3.3536,157500,NEAR OCEAN
610,1857,1857,588,-122.75,38.41,3.9688,165000,<1H OCEAN
907,1690,1690,1109,-122.26,37.53,6.2007,311800,NEAR BAY
964,2709,2709,1149,-116.39,34.15,1.9779,73300,INLAND
248,955,955,359,-117.05,32.68,3.2174,165100,NEAR OCEAN
377,826,826,417,-118.34,34.06,3.5481,396000,<1H OCEAN
52,316,316,57,-122.36,37.96,0.716,104200,NEAR BAY
853,2560,2560,872,-118.4,34.26,4.2538,154300,<1H OCEAN
498,1847,1847,604,-117.74,34.1,2.6779,136000,INLAND
732,2006,2006,767,-122.01,37.06,5.1121,308100,NEAR OCEAN
161,479,479,188,-122.36,37.94,3.0862,79000,NEAR BAY
385,719,719,372,-118.4,33.87,6.435,479500,<1H OCEAN
594,1191,1191,590,-122.24,37.49,3.7463,427600,NEAR OCEAN
570,1554,1554,567,-119.81,34.45,6.5173,334000,NEAR OCEAN
407,1187,1187,457,-117.9,34.14,3.8365,184200,<1H OCEAN
210,1007,1007,211,-117.62,34.05,2.8281,103600,INLAND
491,1195,1195,575,-118.86,36.41,3.0391,139700,INLAND
441,1108,1108,530,-121.95,36.59,5.8505,417100,NEAR OCEAN
224,1277,1277,222,-120.47,37.29,1.2054,60900,INLAND
244,622,622,236,-117.86,33.85,4.9306,158500,<1H OCEAN
656,1391,1391,785,-122.03,36.96,2.5067,232600,NEAR OCEAN
506,1215,1215,557,-121.92,37.33,4.7768,301100,<1H OCEAN
1220,2237,2237,1358,-118.45,34.16,3.7105,272600,<1H OCEAN
278,676,676,301,-120.35,37.98,3.5714,149500,INLAND
514,1174,1174,556,-121.71,39.71,3.066,102600,INLAND
278,776,776,307,-118.16,35.05,2.5875,68900,INLAND
209,933,933,227,-118.18,33.9,2.7292,143800,<1H OCEAN
340,1187,1187,386,-118.22,34.1,4.0469,196600,<1H OCEAN
296,1063,1063,272,-117.16,32.91,6.0891,214600,<1H OCEAN
306,814,814,270,-118.32,33.97,4.3919,157100,<1H OCEAN
286,685,685,298,-122.28,37.91,7.3089,331200,NEAR BAY
302,831,831,329,-120.99,37.66,2.5938,135600,INLAND
316,727,727,335,-117.92,33.62,6.5842,458500,<1H OCEAN
115,278,278,118,-122.19,38.09,6.3735,166300,NEAR BAY
636,1183,1183,661,-118.38,34.06,3.5556,500000,<1H OCEAN
1077,2887,2887,1189,-121.79,39.73,3.0625,116300,INLAND
567,1512,1512,576,-121.2,37.8,3.7546,135300,INLAND
334,951,951,394,-119.51,34.39,3.233,346000,NEAR OCEAN
367,1450,1450,359,-118.27,33.79,2.8462,172000,<1H OCEAN
577,1285,1285,655,-122.28,37.52,4.0801,397800,NEAR OCEAN
224,404,404,231,-121.93,37.73,3.375,350000,<1H OCEAN
488,2080,2080,522,-118.3,34.04,1.7225,180000,<1H OCEAN
614,1592,1592,702,-118.15,33.95,2.7875,209000,<1H OCEAN
1456,6666,6666,1572,-118.01,34.07,2.9334,182600,INLAND
321,810,810,427,-122.87,39.13,1.6369,86500,INLAND
266,662,662,279,-120.86,37.77,3.825,96400,INLAND
436,1136,1136,493,-122.42,37.77,1.375,312500,NEAR BAY
246,907,907,261,-122.18,37.76,1.9479,89500,NEAR BAY
620,1212,1212,626,-122.26,37.85,1.9167,159200,NEAR BAY
591,1182,1182,651,-117.65,34.07,1.4464,113200,INLAND
108,295,295,208,-122.91,39.05,3.7667,95000,INLAND
863,1941,1941,894,-118.26,34.15,3.0,178600,<1H OCEAN
541,1768,1768,531,-121.82,37.25,5.8305,245600,<1H OCEAN
243,717,717,290,-121.62,36.43,4.7891,230600,<1H OCEAN
334,731,731,417,-120.59,38.76,1.7266,94700,INLAND
604,1696,1696,621,-117.88,34.1,4.2685,216600,<1H OCEAN
185,610,610,177,-117.95,33.99,6.7978,325000,<1H OCEAN
322,1014,1014,325,-118.44,34.21,2.875,168600,<1H OCEAN
114,356,356,150,-121.21,39.49,2.5568,77100,INLAND
528,1543,1543,560,-118.36,34.17,2.3851,194100,<1H OCEAN
1019,2475,2475,1187,-117.43,34.08,2.1189,121700,INLAND
448,1281,1281,472,-122.47,37.75,5.482,366300,NEAR BAY
425,807,807,423,-117.92,33.65,0.9702,225400,<1H OCEAN
195,600,600,190,-122.21,37.79,3.0893,125000,NEAR BAY
1046,3126,3126,1172,-117.31,34.43,1.6784,71900,INLAND
788,1519,1519,775,-122.54,37.94,4.4081,435200,NEAR BAY
316,919,919,323,-119.87,36.76,2.875,74500,INLAND
318,850,850,301,-118.46,34.07,14.2867,500001,<1H OCEAN
501,1275,1275,522,-117.96,33.93,3.776,192600,<1H OCEAN
442,1915,1915,442,-117.9,33.74,2.3783,166700,<1H OCEAN
311,679,679,314,-121.3,37.96,1.7788,97400,INLAND
563,1741,1741,591,-118.63,34.19,5.1529,259600,<1H OCEAN
254,967,967,283,-118.14,34.02,2.75,178300,<1H OCEAN
888,2101,2101,918,-118.39,34.01,3.9688,355100,<1H OCEAN
270,886,886,294,-117.99,33.69,5.3259,216400,<1H OCEAN
556,2010,2010,572,-117.03,32.7,2.2866,109900,NEAR OCEAN
529,1243,1243,581,-118.37,33.86,4.119,324000,<1H OCEAN
688,1911,1911,826,-118.33,34.03,1.9018,137500,<1H OCEAN
936,1821,1821,1034,-122.43,37.78,2.6392,287500,NEAR BAY
325,1412,1412,297,-118.22,33.94,3.0903,153500,<1H OCEAN
289,1498,1498,284,-118.23,33.9,2.4706,88800,<1H OCEAN
495,1700,1700,514,-122.22,37.78,2.0801,131900,NEAR BAY
351,1296,1296,391,-117.33,34.14,1.9423,69700,INLAND
630,2484,2484,697,-118.26,34.0,1.9208,103400,<1H OCEAN
573,1071,1071,617,-118.37,34.15,3.3669,376100,<1H OCEAN
312,1366,1366,300,-119.05,34.35,2.2443,146600,<1H OCEAN
477,1671,1671,473,-117.6,33.86,5.195,161000,INLAND
174,598,598,177,-118.04,34.11,7.1885,500001,INLAND
192,470,470,192,-121.3,38.13,2.8942,116700,INLAND
470,1232,1232,517,-118.24,34.22,5.529,241300,<1H OCEAN
26,158,158,26,-119.01,35.38,1.075,67500,INLAND
458,1167,1167,531,-122.54,38.36,3.7969,202800,<1H OCEAN
450,1569,1569,466,-117.68,33.59,8.8636,314000,<1H OCEAN
2199,6474,6474,2278,-117.71,33.97,3.851,137200,INLAND
194,376,376,206,-118.46,34.0,3.875,372000,<1H OCEAN
212,429,429,212,-121.51,38.26,1.6458,52800,INLAND
631,3117,3117,654,-117.89,33.75,3.1713,170100,<1H OCEAN
565,1369,1369,565,-118.3,33.89,3.285,218100,<1H OCEAN
322,1018,1018,306,-118.15,34.2,4.1518,182100,INLAND
529,1553,1553,516,-121.34,38.69,3.7857,112700,INLAND
769,1929,1929,779,-121.37,38.66,2.3844,86000,INLAND
330,1425,1425,337,-122.46,37.71,4.0547,246200,NEAR OCEAN
278,761,761,293,-118.17,34.87,3.0184,87900,INLAND
208,567,567,221,-122.06,37.27,10.5793,500001,<1H OCEAN
556,1345,1345,537,-117.02,32.75,5.2835,217100,<1H OCEAN
1090,2657,2657,1150,-118.45,34.2,2.9688,202100,<1H OCEAN
687,2065,2065,706,-117.01,32.75,3.9545,178100,<1H OCEAN
85,154,154,119,-121.29,37.96,0.8738,75000,INLAND
247,760,760,265,-118.26,33.94,1.6887,99600,<1H OCEAN
790,2275,2275,908,-118.26,34.5,4.7778,340400,INLAND
235,569,569,206,-122.1,37.96,6.3699,235500,NEAR BAY
240,478,478,233,-117.11,32.77,4.3875,300000,NEAR OCEAN
900,3156,3156,1017,-117.45,34.1,2.7827,105800,INLAND
13,59,59,13,-117.11,33.12,3.875,200000,<1H OCEAN
234,692,692,229,-117.21,34.11,3.2176,89400,INLAND
452,1406,1406,493,-122.35,37.94,2.3456,105200,NEAR BAY
33,113,113,36,-119.05,34.19,2.8942,275000,NEAR OCEAN
314,969,969,350,-121.47,38.95,2.7039,106300,INLAND
487,1945,1945,488,-118.29,34.04,2.4359,123700,<1H OCEAN
276,890,890,322,-121.95,37.21,10.0187,500001,<1H OCEAN
296,855,855,327,-120.91,37.74,3.25,176700,INLAND
149,502,502,160,-121.2,37.79,2.4798,101500,INLAND
241,1023,1023,239,-118.43,34.25,3.4514,151900,<1H OCEAN
809,2284,2284,917,-120.57,35.18,4.0403,346100,<1H OCEAN
1008,2855,2855,1038,-119.21,34.31,6.729,409300,NEAR OCEAN
459,787,787,486,-122.23,37.8,3.1603,269500,NEAR BAY
233,793,793,260,-121.29,38.28,4.8073,156700,INLAND
841,1637,1637,947,-121.99,37.35,4.5427,198400,<1H OCEAN
367,1034,1034,351,-121.81,37.41,7.0544,320700,<1H OCEAN
416,665,665,454,-118.47,33.99,2.975,500001,<1H OCEAN
439,1768,1768,515,-118.31,34.05,1.9336,190600,<1H OCEAN
545,1672,1672,556,-117.75,34.09,4.2143,146900,INLAND
323,925,925,314,-117.94,33.67,8.1839,367000,<1H OCEAN
305,1009,1009,288,-122.1,37.4,3.9091,276000,NEAR BAY
490,1277,1277,491,-118.35,34.18,4.282,224700,<1H OCEAN
550,1616,1616,556,-121.25,38.66,5.02,169600,INLAND
659,1871,1871,695,-117.68,34.14,6.9532,277000,INLAND
428,630,630,440,-117.04,32.8,2.0337,146700,<1H OCEAN
130,780,780,134,-124.07,40.87,0.7684,153100,NEAR OCEAN
263,900,900,254,-122.19,37.77,1.8039,92300,NEAR BAY
1088,2382,2382,1385,-117.21,34.08,3.0587,143100,INLAND
397,1317,1317,406,-121.98,37.95,6.7821,265900,INLAND
738,1997,1997,758,-116.99,32.81,4.2386,201000,<1H OCEAN
438,1568,1568,470,-117.8,33.85,5.6403,233000,<1H OCEAN
777,2447,2447,767,-117.85,33.81,4.9917,248100,<1H OCEAN
273,756,756,270,-118.32,34.1,2.2311,206300,<1H OCEAN
157,484,484,247,-121.47,39.01,2.3661,77500,INLAND
890,1432,1432,1387,-116.54,33.8,2.2216,183900,INLAND
454,1232,1232,475,-118.25,34.23,4.6852,296200,<1H OCEAN
647,2033,2033,713,-122.0,37.96,4.5833,190700,INLAND
198,664,664,195,-118.15,34.04,2.1944,203300,<1H OCEAN
272,740,740,334,-120.46,34.64,2.3804,148000,NEAR OCEAN
386,1385,1385,413,-118.15,33.86,4.4934,213800,<1H OCEAN
727,1433,1433,798,-122.03,37.38,3.8732,252400,<1H OCEAN
224,484,484,277,-120.45,34.64,3.2167,112500,NEAR OCEAN
445,1170,1170,452,-117.91,34.08,3.6625,217100,<1H OCEAN
374,986,986,373,-118.07,34.17,5.7051,326000,INLAND
328,850,850,329,-118.1,33.8,5.0574,240800,<1H OCEAN
320,566,566,691,-117.24,32.79,2.6902,212500,NEAR OCEAN
509,1550,1550,553,-117.74,34.07,3.0294,135700,INLAND
374,944,944,429,-118.13,33.84,4.2841,312400,<1H OCEAN
629,1603,1603,726,-119.45,37.21,2.9449,95600,INLAND
555,1604,1604,591,-118.19,33.8,2.9943,190600,NEAR OCEAN
336,907,907,349,-121.98,37.29,7.5443,283000,<1H OCEAN
1493,3944,3944,1489,-118.22,33.86,5.1948,203500,<1H OCEAN
472,1079,1079,498,-122.43,37.74,5.0196,324300,NEAR BAY
1152,2489,2489,1265,-117.15,33.7,3.1319,111500,INLAND
138,302,302,151,-121.0,39.26,3.1094,136100,INLAND
392,1086,1086,441,-117.95,33.66,7.3719,337400,<1H OCEAN
389,1140,1140,410,-117.65,33.62,6.2899,275000,<1H OCEAN
920,2772,2772,970,-121.18,38.69,6.3528,274500,INLAND
871,2300,2300,911,-117.88,33.89,3.0214,218400,<1H OCEAN
1027,2177,2177,1115,-122.57,37.97,3.5055,382100,NEAR BAY
638,1724,1724,691,-118.01,33.84,3.9628,215600,<1H OCEAN
448,1146,1146,484,-122.12,37.68,2.95,148900,NEAR BAY
181,555,555,210,-122.21,38.28,4.4861,269300,NEAR BAY
277,956,956,251,-118.02,33.92,5.5238,185300,<1H OCEAN
465,1411,1411,439,-119.38,36.55,3.017,72000,INLAND
378,1304,1304,388,-118.12,34.06,3.1892,214700,<1H OCEAN
594,1938,1938,597,-118.88,34.2,7.3409,316000,<1H OCEAN
1241,2649,2649,1510,-121.89,37.69,3.62,139300,<1H OCEAN
1177,3237,3237,1234,-122.07,38.27,4.3586,173400,INLAND
783,1218,1218,800,-118.32,34.12,4.15,393500,<1H OCEAN
352,2091,2091,381,-117.9,34.01,3.7917,131100,<1H OCEAN
211,1066,1066,213,-115.57,32.8,4.5714,68600,INLAND
564,2271,2271,609,-117.7,34.06,2.3049,150000,INLAND
187,601,601,193,-118.21,33.83,2.8837,176100,NEAR OCEAN
801,2282,2282,894,-117.31,33.16,5.5956,247800,NEAR OCEAN
383,1279,1279,372,-117.69,33.64,6.9741,262000,<1H OCEAN
305,1054,1054,305,-122.02,36.96,2.0172,112500,NEAR OCEAN
439,1133,1133,463,-118.33,34.19,3.7344,222000,<1H OCEAN
283,806,806,307,-121.03,39.05,3.9185,195200,INLAND
456,1357,1357,500,-117.71,33.63,4.5909,241800,<1H OCEAN
507,1190,1190,573,-116.95,33.75,2.0714,85800,INLAND
2447,4404,4404,2691,-118.59,34.18,4.2009,271300,<1H OCEAN
284,1035,1035,307,-121.02,37.64,2.1036,88300,INLAND
220,1515,1515,353,-119.78,34.45,4.2109,450000,NEAR OCEAN
522,1537,1537,549,-121.65,40.88,3.0179,61300,INLAND
274,943,943,254,-117.64,33.51,5.9339,286000,<1H OCEAN
332,1019,1019,338,-118.29,34.16,3.7083,241900,<1H OCEAN
340,794,794,331,-118.43,34.17,5.9275,336900,<1H OCEAN
523,1702,1702,534,-117.93,33.93,3.7933,184400,<1H OCEAN
400,1859,1859,440,-118.26,34.02,1.3134,96200,<1H OCEAN
465,1411,1411,494,-117.71,34.08,4.2639,154200,INLAND
757,2088,2088,764,-117.08,32.67,2.5662,118200,NEAR OCEAN
1629,4926,4926,1689,-117.84,33.82,4.7946,251200,<1H OCEAN
449,1633,1633,458,-119.7,34.41,2.2069,226500,NEAR OCEAN
486,959,959,535,-122.27,37.78,5.2601,292700,NEAR BAY
313,777,777,299,-119.72,34.43,2.5694,275000,<1H OCEAN
187,420,420,187,-124.09,40.88,2.2188,105800,NEAR OCEAN
249,551,551,227,-122.14,37.43,6.5829,500001,NEAR BAY
430,975,975,421,-124.16,40.79,2.2566,92700,NEAR OCEAN
383,924,924,829,-120.37,38.23,2.6942,123500,INLAND
641,2227,2227,614,-118.02,33.81,5.1155,200900,<1H OCEAN
344,804,804,348,-121.63,39.12,3.4492,98800,INLAND
261,634,634,269,-118.29,34.07,1.6406,300000,<1H OCEAN
305,975,975,319,-118.06,33.98,4.7266,177600,<1H OCEAN
614,1351,1351,646,-117.05,34.02,2.598,106700,INLAND
469,1235,1235,496,-118.1,34.16,4.2386,283700,INLAND
389,1348,1348,388,-117.96,33.99,6.2517,311100,<1H OCEAN
369,1914,1914,359,-117.88,33.71,3.5551,185200,<1H OCEAN
538,1405,1405,535,-122.11,37.43,7.3023,451300,NEAR BAY
718,1952,1952,737,-121.98,36.97,3.7273,251900,NEAR OCEAN
496,1816,1816,515,-122.41,37.76,3.0774,300000,NEAR BAY
201,727,727,216,-118.31,34.02,1.6667,116900,<1H OCEAN
667,1906,1906,763,-116.53,33.88,4.6855,125200,INLAND
408,1741,1741,436,-118.19,33.99,2.4596,154700,<1H OCEAN
2666,8686,8686,2812,-117.86,33.99,6.3875,310700,<1H OCEAN
493,1234,1234,550,-117.26,34.13,2.0,72100,INLAND
512,1353,1353,563,-122.22,38.1,3.4559,111900,NEAR BAY
457,1531,1531,458,-121.66,36.89,5.5148,253500,<1H OCEAN
231,569,569,241,-121.52,39.5,3.2833,82600,INLAND
857,2821,2821,880,-117.46,33.93,3.0122,114700,INLAND
557,1230,1230,550,-122.04,37.88,4.6424,312700,NEAR BAY
654,893,893,714,-117.71,33.6,2.3387,74800,<1H OCEAN
395,1128,1128,402,-122.41,37.6,6.3719,466900,NEAR OCEAN
455,987,987,457,-121.49,38.56,1.9013,86900,INLAND
579,1192,1192,667,-121.36,38.01,2.3339,87100,INLAND
525,1178,1178,498,-121.34,37.99,6.556,234700,INLAND
353,1094,1094,325,-117.42,33.94,4.1528,113900,INLAND
261,705,705,245,-122.04,37.97,3.1968,151000,NEAR BAY
831,2335,2335,884,-121.07,38.92,4.515,164000,INLAND
234,632,632,236,-118.16,34.11,3.7235,263600,<1H OCEAN
444,1194,1194,469,-122.26,40.19,2.0425,63700,INLAND
903,2479,2479,897,-122.1,37.67,2.9564,150500,NEAR BAY
655,1687,1687,667,-121.16,38.68,3.1161,131600,INLAND
223,504,504,247,-122.89,38.93,2.7188,105700,<1H OCEAN
112,400,400,98,-119.16,34.28,4.0,219200,NEAR OCEAN
462,1277,1277,511,-118.12,33.86,4.3194,199500,<1H OCEAN
388,1361,1361,376,-117.48,34.01,4.369,121100,INLAND
613,1266,1266,814,-119.63,34.4,6.0069,500001,<1H OCEAN
1498,4438,4438,1572,-117.12,32.95,4.988,263700,<1H OCEAN
227,523,523,261,-122.29,37.88,3.8672,216700,NEAR BAY
77,268,268,71,-118.25,33.89,3.9,115800,<1H OCEAN
650,1752,1752,707,-118.48,34.23,4.5484,239900,<1H OCEAN
1062,3386,3386,1050,-121.96,37.71,7.2494,336500,<1H OCEAN
369,764,764,372,-121.46,38.56,2.9191,111800,INLAND
367,1097,1097,444,-117.19,34.94,2.1522,60800,INLAND
199,571,571,702,-119.53,37.34,2.3482,179500,INLAND
480,1659,1659,478,-117.98,33.79,4.1115,179700,<1H OCEAN
292,703,703,306,-118.38,33.81,8.5491,410300,NEAR OCEAN
