Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
63,122,122,136,-115.52,34.22,1.3333,42500,INLAND
63,187,187,62,-120.85,37.55,2.5938,275000,INLAND
63,216,216,73,-122.32,37.93,2.675,22500,NEAR BAY
63,158,158,63,-120.98,37.65,7.3841,172200,INLAND
64,286,286,63,-118.16,33.97,1.9063,175000,<1H OCEAN
64,171,171,283,-120.09,39.4,2.125,83900,INLAND
64,385,385,69,-121.9,37.34,2.619,212500,<1H OCEAN
64,276,276,79,-118.19,34.05,3.2125,125000,<1H OCEAN
64,266,266,65,-121.77,36.87,3.3472,293800,NEAR OCEAN
64,822,822,72,-115.5,32.75,3.4107,142500,INLAND
64,149,149,59,-118.6,34.07,4.625,433300,<1H OCEAN
64,199,199,70,-117.76,33.81,7.1193,500001,<1H OCEAN
65,180,180,77,-117.12,32.69,1.0658,93800,NEAR OCEAN
65,374,374,69,-118.28,33.77,2.9063,146900,<1H OCEAN
65,164,164,75,-121.27,38.05,3.4107,82800,INLAND
65,228,228,76,-117.55,33.83,4.2386,500001,INLAND
66,178,178,57,-119.81,36.7,1.2404,52500,INLAND
66,192,192,62,-121.0,37.63,1.75,73800,INLAND
66,265,265,62,-118.89,34.33,3.125,375000,<1H OCEAN
66,141,141,242,-120.15,39.2,4.1016,283300,INLAND
66,287,287,71,-117.9,33.71,6.3427,305200,<1H OCEAN
67,189,189,76,-120.54,37.68,1.2273,87500,INLAND
67,212,212,68,-116.79,33.99,1.4688,90000,INLAND
67,238,238,65,-121.81,38.84,2.8542,275000,INLAND
67,214,214,64,-117.34,34.0,3.175,101600,INLAND
67,479,479,68,-121.32,35.95,3.5547,200000,NEAR OCEAN
67,190,190,77,-122.14,39.65,3.6429,87500,INLAND
67,117,117,249,-116.44,33.74,7.9885,403300,INLAND
67,151,151,58,-122.64,37.96,9.5551,500001,NEAR OCEAN
68,287,287,90,-118.26,34.03,1.2096,100000,<1H OCEAN
68,194,194,74,-118.26,34.13,1.2188,218800,<1H OCEAN
68,376,376,86,-118.24,34.01,1.7813,127500,<1H OCEAN
68,197,197,81,-120.85,37.77,1.8625,85400,INLAND
68,223,223,69,-122.03,36.97,3.2404,225000,NEAR OCEAN
68,196,196,76,-120.25,37.93,3.375,134100,INLAND
68,167,167,65,-118.18,33.82,4.25,207500,NEAR OCEAN
68,1061,1061,63,-122.4,37.77,4.3958,225000,NEAR BAY
68,275,275,99,-118.29,34.36,4.5491,375000,INLAND
68,195,195,60,-121.63,39.15,5.3946,71800,INLAND
68,188,188,62,-117.43,33.55,9.4356,465600,<1H OCEAN
69,120,120,72,-121.9,37.37,1.0938,187500,<1H OCEAN
69,173,173,86,-122.25,38.1,2.3,109400,NEAR BAY
69,194,194,128,-116.28,32.84,2.5179,58800,INLAND
69,240,240,81,-121.23,38.11,3.6312,202800,INLAND
69,251,251,68,-116.86,33.02,4.6518,170200,<1H OCEAN
69,220,220,70,-120.87,37.62,4.8958,142500,INLAND
69,179,179,57,-122.52,37.95,6.2862,500001,NEAR BAY
70,171,171,71,-121.28,37.9,0.9614,55700,INLAND
70,310,310,72,-120.85,37.49,1.4063,61500,INLAND
70,167,167,84,-121.21,37.8,1.4853,101800,INLAND
70,436,436,110,-119.06,34.62,2.2222,262500,<1H OCEAN
70,331,331,54,-116.15,33.69,2.9286,112500,INLAND
70,163,163,68,-117.94,33.78,3.0125,166100,<1H OCEAN
70,148,148,86,-122.41,37.74,3.6687,335000,NEAR BAY
70,167,167,80,-117.77,33.6,3.7059,237500,<1H OCEAN
70,398,398,91,-117.91,33.92,4.7222,208300,<1H OCEAN
70,156,156,72,-118.44,33.99,5.9641,275000,<1H OCEAN
70,182,182,63,-122.08,37.24,11.3283,500001,<1H OCEAN
71,217,217,71,-117.11,32.67,1.4844,83300,NEAR OCEAN
71,213,213,76,-120.08,37.06,1.9063,95800,INLAND
71,213,213,59,-118.99,35.24,2.35,91700,INLAND
71,439,439,72,-118.19,33.78,2.8533,137500,NEAR OCEAN
71,147,147,70,-119.16,34.12,3.6167,280000,NEAR OCEAN
71,247,247,71,-120.93,37.72,4.3864,179500,INLAND
71,249,249,79,-119.69,36.71,4.4583,108300,INLAND
71,203,203,281,-120.22,39.35,4.5882,198400,INLAND
71,209,209,72,-117.85,33.86,4.6806,187500,<1H OCEAN
71,208,208,65,-122.0,38.35,5.5435,136000,INLAND
72,301,301,62,-122.72,38.44,0.9437,129200,<1H OCEAN
72,188,188,78,-122.72,40.17,1.3889,87500,INLAND
72,202,202,92,-120.92,40.02,2.6458,102500,INLAND
72,225,225,69,-122.95,39.13,3.25,137500,INLAND
72,195,195,84,-120.84,37.92,3.3333,208300,INLAND
72,226,226,80,-121.23,37.99,5.5693,153100,INLAND
72,193,193,74,-121.2,37.81,7.3718,212500,INLAND
72,244,244,76,-121.81,37.38,12.3292,416700,<1H OCEAN
73,160,160,95,-115.91,33.36,0.922,67500,INLAND
73,284,284,78,-119.56,36.1,1.5313,43800,INLAND
73,200,200,72,-122.03,36.97,1.6923,262500,NEAR OCEAN
73,160,160,72,-121.21,37.8,2.1786,120800,INLAND
73,139,139,103,-122.26,38.57,2.1979,152800,INLAND
73,277,277,69,-119.37,36.47,2.3438,100000,INLAND
73,268,268,70,-118.41,34.0,2.55,271400,<1H OCEAN
73,236,236,84,-119.36,35.55,2.7,125000,INLAND
73,261,261,91,-118.13,34.02,2.9044,172900,<1H OCEAN
73,171,171,394,-119.28,37.11,3.0729,144600,INLAND
73,208,208,87,-120.59,38.53,3.6125,100000,INLAND
73,131,131,69,-118.37,33.98,4.3438,331800,<1H OCEAN
73,206,206,68,-121.22,37.93,4.75,121400,INLAND
73,154,154,79,-122.25,37.5,4.7708,253800,NEAR OCEAN
73,213,213,67,-122.01,38.36,7.1053,315200,INLAND
74,174,174,118,-116.86,33.84,2.7788,91100,INLAND
74,317,317,125,-120.09,34.61,2.8906,84400,NEAR OCEAN
74,131,131,96,-123.01,38.8,3.5156,133300,<1H OCEAN
74,234,234,110,-121.76,38.94,3.6111,67500,INLAND
74,138,138,63,-122.11,37.4,4.6591,175000,NEAR BAY
74,249,249,88,-117.88,33.7,5.3254,240500,<1H OCEAN
74,183,183,82,-116.57,33.64,6.2702,345500,INLAND
75,253,253,82,-119.45,36.09,2.0313,112500,INLAND
75,269,269,59,-118.04,34.07,2.3611,131300,<1H OCEAN
75,233,233,81,-119.83,36.71,2.4167,73900,INLAND
75,182,182,89,-116.08,33.86,2.425,76100,INLAND
75,227,227,75,-121.11,37.43,2.5,74200,INLAND
75,308,308,81,-122.41,37.76,2.6667,325000,NEAR BAY
75,146,146,83,-121.99,37.81,4.9018,188500,<1H OCEAN
75,199,199,74,-118.21,34.16,5.9199,420500,<1H OCEAN
75,219,219,91,-122.15,37.45,6.1575,500001,NEAR BAY
75,253,253,76,-117.9,34.05,7.6286,330400,<1H OCEAN
75,212,212,70,-122.12,37.29,8.6196,500001,<1H OCEAN
75,163,163,64,-122.52,37.92,14.5833,500001,NEAR BAY
76,356,356,89,-118.25,34.02,2.1944,158300,<1H OCEAN
76,312,312,45,-117.38,34.2,3.7578,137500,INLAND
76,197,197,361,-120.2,39.12,4.1316,200000,INLAND
76,185,185,83,-122.39,37.57,6.4865,450000,NEAR OCEAN
77,152,152,117,-120.74,39.39,1.3523,85700,INLAND
77,247,247,89,-121.22,37.8,1.6111,74100,INLAND
77,152,152,83,-122.27,37.85,2.2841,106300,NEAR BAY
77,391,391,85,-121.63,38.67,2.625,225000,INLAND
77,264,264,102,-122.12,37.64,3.8875,228100,NEAR BAY
77,268,268,71,-118.25,33.89,3.9,115800,<1H OCEAN
77,148,148,82,-122.05,37.39,4.4531,350000,<1H OCEAN
77,234,234,54,-118.31,33.98,5.1136,111700,<1H OCEAN
77,267,267,70,-121.25,38.68,6.1943,276100,INLAND
77,243,243,85,-118.75,34.33,8.2787,330000,<1H OCEAN
78,231,231,90,-122.36,40.57,2.184,77300,INLAND
78,222,222,73,-120.7,36.99,2.9271,87500,INLAND
78,163,163,348,-120.15,39.15,5.75,176600,INLAND
79,382,382,101,-121.27,37.96,1.275,54000,INLAND
79,295,295,74,-118.28,33.93,2.2969,90600,<1H OCEAN
79,171,171,74,-121.32,38.01,2.7045,102800,INLAND
79,191,191,72,-122.21,37.42,11.9666,500001,NEAR OCEAN
80,315,315,121,-121.63,36.65,1.6071,112500,<1H OCEAN
80,139,139,112,-122.28,38.29,1.9875,325000,NEAR BAY
80,216,216,78,-119.0,35.37,2.2212,55500,INLAND
80,102,102,75,-119.14,34.23,2.5714,500001,NEAR OCEAN
80,216,216,108,-123.48,40.34,2.7083,64500,INLAND
80,239,239,89,-116.92,33.63,2.8125,143800,INLAND
80,211,211,79,-117.16,32.8,3.0625,159700,NEAR OCEAN
80,246,246,84,-121.0,39.09,3.0781,162500,INLAND
80,239,239,86,-120.69,37.77,3.3182,282100,INLAND
80,266,266,67,-117.93,34.12,3.5385,134400,INLAND
80,187,187,324,-118.91,36.79,3.7857,78600,INLAND
80,202,202,241,-120.1,39.19,3.9375,213200,INLAND
80,282,282,76,-122.18,37.75,4.0469,80700,NEAR BAY
80,330,330,76,-117.1,32.58,4.1029,122700,NEAR OCEAN
81,272,272,86,-117.92,33.83,1.425,212500,<1H OCEAN
81,302,302,102,-122.36,37.95,1.8333,69800,NEAR BAY
81,375,375,91,-116.25,33.75,2.025,50000,INLAND
81,327,327,82,-123.16,39.1,2.775,120800,<1H OCEAN
81,263,263,93,-120.86,37.73,3.1136,183300,INLAND
81,196,196,78,-117.84,33.76,3.6806,219400,<1H OCEAN
81,220,220,96,-118.85,34.17,4.5625,318800,<1H OCEAN
81,287,287,109,-122.34,37.97,6.0426,110000,NEAR BAY
82,226,226,105,-120.91,39.39,1.6094,79500,INLAND
82,249,249,80,-118.24,34.07,1.6136,137500,<1H OCEAN
82,274,274,109,-122.3,37.81,1.8516,85000,NEAR BAY
82,198,198,75,-122.35,37.93,3.2222,156300,NEAR BAY
82,252,252,76,-122.1,37.65,4.5303,175000,NEAR BAY
82,199,199,125,-116.98,34.07,4.8958,117500,INLAND
82,215,215,100,-116.91,34.0,5.5,193800,INLAND
83,380,380,83,-118.19,33.98,1.4224,189600,<1H OCEAN
83,235,235,74,-124.15,40.81,1.75,67500,NEAR OCEAN
83,248,248,80,-118.02,34.1,1.9688,226000,INLAND
83,416,416,159,-120.35,37.31,2.0,87500,INLAND
83,522,522,105,-119.11,34.17,2.0368,243800,NEAR OCEAN
83,155,155,94,-121.22,38.58,2.233,55000,INLAND
83,460,460,124,-117.96,34.02,2.375,133300,<1H OCEAN
83,219,219,96,-120.83,37.76,2.9125,112500,INLAND
83,287,287,108,-121.2,38.02,3.3882,125000,INLAND
83,191,191,116,-120.0,38.92,3.5,103600,INLAND
83,433,433,60,-118.44,34.26,5.5124,174300,<1H OCEAN
83,236,236,91,-121.23,38.09,6.4562,230000,INLAND
84,265,265,203,-122.79,39.02,1.8833,96900,INLAND
84,401,401,87,-119.79,36.74,2.1094,75000,INLAND
84,134,134,124,-121.87,37.3,2.7411,112500,<1H OCEAN
84,275,275,239,-117.13,33.89,3.5781,244400,INLAND
84,208,208,74,-122.0,38.73,3.875,137500,INLAND
84,229,229,111,-118.93,34.82,4.0332,128300,INLAND
84,248,248,83,-118.46,34.0,5.1664,326700,<1H OCEAN
84,235,235,88,-122.29,37.92,5.943,288200,NEAR BAY
84,623,623,91,-117.9,33.66,6.6369,192600,<1H OCEAN
84,162,162,87,-118.43,33.86,7.1264,500001,NEAR OCEAN
85,154,154,119,-121.29,37.96,0.8738,75000,INLAND
85,396,396,78,-122.27,37.8,1.2434,500001,NEAR BAY
85,276,276,120,-120.99,37.63,2.4792,60000,INLAND
85,215,215,225,-121.06,40.23,3.4844,143800,INLAND
85,2886,2886,95,-117.63,33.94,4.2578,183300,INLAND
85,156,156,77,-119.28,34.27,4.6667,384600,NEAR OCEAN
85,254,254,81,-121.77,37.74,9.1531,418800,INLAND
86,274,274,110,-119.01,35.38,1.1944,57500,INLAND
86,246,246,127,-122.63,38.95,1.7083,77300,INLAND
86,384,384,108,-117.76,34.06,1.9583,92600,INLAND
86,401,401,101,-118.2,34.06,2.1029,109400,<1H OCEAN
86,204,204,104,-120.48,39.78,2.375,100000,INLAND
86,195,195,89,-120.98,37.71,2.4211,268800,INLAND
86,229,229,95,-122.04,37.08,4.8,261500,NEAR OCEAN
86,282,282,114,-120.82,37.54,6.1324,164800,INLAND
87,242,242,102,-118.99,35.27,1.1528,150000,INLAND
87,200,200,97,-122.28,37.81,1.5208,112500,NEAR BAY
87,483,483,84,-118.41,34.25,1.95,137500,<1H OCEAN
87,498,498,89,-118.24,33.99,2.4107,96400,<1H OCEAN
87,605,605,100,-118.24,33.92,2.4464,97400,<1H OCEAN
87,354,354,74,-118.24,33.93,2.75,90600,<1H OCEAN
87,194,194,105,-122.47,37.79,2.8125,500001,NEAR BAY
87,311,311,86,-119.45,36.48,3.1719,106300,INLAND
87,235,235,135,-121.85,38.43,5.0862,166500,INLAND
87,357,357,83,-117.09,32.57,5.1478,138900,NEAR OCEAN
87,359,359,103,-122.15,37.41,7.0309,475000,NEAR BAY
88,904,904,87,-122.28,37.8,0.8668,137500,NEAR BAY
88,413,413,103,-121.57,39.13,1.5694,57900,INLAND
88,267,267,83,-116.98,33.93,2.1581,68300,INLAND
88,326,326,88,-119.21,34.26,2.375,55000,NEAR OCEAN
88,237,237,77,-122.0,37.98,4.525,161300,INLAND
88,187,187,89,-118.4,34.14,5.1377,360700,<1H OCEAN
88,318,318,73,-117.56,33.94,7.0215,257100,INLAND
89,229,229,88,-118.25,34.13,2.125,243800,<1H OCEAN
89,271,271,130,-121.96,39.3,2.1845,112500,INLAND
89,224,224,206,-122.68,41.15,3.631,90400,INLAND
89,327,327,139,-115.32,32.82,3.6528,100000,INLAND
89,394,394,92,-118.21,33.82,4.9562,165700,NEAR OCEAN
89,264,264,96,-122.08,37.15,7.1366,273900,NEAR OCEAN
90,285,285,95,-121.55,38.59,1.2292,69600,INLAND
90,215,215,129,-122.62,38.94,1.5455,55000,INLAND
90,261,261,97,-122.19,39.5,2.1705,53000,INLAND
90,284,284,107,-121.55,39.48,2.2045,41800,INLAND
90,179,179,102,-121.26,37.99,2.3333,87500,INLAND
90,270,270,131,-122.89,40.76,2.3958,102100,INLAND
90,319,319,82,-118.18,34.01,2.6364,148800,<1H OCEAN
90,209,209,109,-116.71,33.94,3.0208,66300,INLAND
90,268,268,134,-122.83,38.89,3.4514,100000,<1H OCEAN
90,230,230,198,-116.88,34.25,4.9643,176000,INLAND
90,267,267,92,-121.34,38.05,5.6147,244700,INLAND
91,476,476,102,-117.32,34.06,1.4511,73100,INLAND
91,202,202,107,-122.26,37.81,2.0062,125000,NEAR BAY
91,182,182,89,-118.23,34.14,2.3958,175000,<1H OCEAN
91,271,271,327,-117.09,34.22,4.0,87500,INLAND
91,318,318,104,-122.26,38.0,5.2375,246400,NEAR BAY
92,171,171,107,-118.24,34.04,1.0769,112500,<1H OCEAN
92,318,318,89,-118.17,34.1,1.3125,145800,<1H OCEAN
92,218,218,384,-120.1,39.17,1.7083,143800,INLAND
92,295,295,94,-122.09,37.6,2.9706,147900,NEAR BAY
92,245,245,358,-120.23,39.36,4.0481,152300,INLAND
92,311,311,133,-117.32,33.51,5.2066,500001,<1H OCEAN
92,232,232,102,-122.33,37.39,6.2263,500001,NEAR OCEAN
93,531,531,82,-117.15,32.71,1.6607,137500,NEAR OCEAN
93,192,192,144,-122.63,38.94,1.7566,49000,INLAND
93,310,310,114,-121.27,37.96,2.5625,54200,INLAND
93,302,302,93,-119.89,36.73,2.6146,81300,INLAND
93,256,256,93,-121.26,37.88,3.1719,158300,INLAND
93,217,217,90,-121.74,37.35,5.2327,500001,<1H OCEAN
93,229,229,93,-122.13,37.75,5.3602,330000,NEAR BAY
93,269,269,90,-118.32,33.86,6.4391,252300,<1H OCEAN
93,311,311,98,-117.9,33.67,6.6833,275900,<1H OCEAN
93,238,238,90,-118.43,34.08,15.0001,500001,<1H OCEAN
94,293,293,95,-121.0,37.64,1.2902,67500,INLAND
94,295,295,110,-120.85,37.77,1.3583,85200,INLAND
94,189,189,89,-121.28,38.75,2.108,83800,INLAND
94,389,389,106,-121.42,36.86,2.6818,225000,INLAND
94,275,275,105,-121.84,39.68,3.5375,153100,INLAND
94,212,212,105,-121.84,38.13,4.2813,81300,INLAND
94,255,255,88,-118.37,33.93,4.4474,246900,<1H OCEAN
95,195,195,141,-120.17,39.33,0.9283,116300,INLAND
95,374,374,119,-120.58,35.0,1.4726,106300,<1H OCEAN
95,402,402,102,-118.17,34.04,1.625,129700,<1H OCEAN
95,448,448,114,-117.87,33.75,1.7019,350000,<1H OCEAN
95,304,304,93,-121.69,38.87,2.6597,86000,INLAND
95,330,330,102,-118.26,33.88,3.0972,108500,<1H OCEAN
95,288,288,90,-121.32,36.79,3.6333,202500,INLAND
95,264,264,491,-120.04,39.27,4.1364,154500,INLAND
95,295,295,101,-117.85,34.07,11.1077,500001,<1H OCEAN
96,530,530,97,-119.79,36.75,1.0,45000,INLAND
96,329,329,112,-121.09,37.33,1.7188,112500,INLAND
96,315,315,132,-118.18,33.81,1.75,154200,NEAR OCEAN
96,504,504,116,-118.24,33.99,1.875,98600,<1H OCEAN
96,470,470,103,-118.28,34.02,1.9375,38800,<1H OCEAN
96,231,231,126,-122.64,38.71,2.625,89600,INLAND
96,647,647,108,-117.86,33.73,3.775,177400,<1H OCEAN
96,398,398,109,-121.13,38.55,4.2031,212500,INLAND
96,282,282,107,-117.35,33.68,4.2788,125000,<1H OCEAN
96,312,312,97,-116.02,34.18,4.3021,94500,INLAND
96,235,235,216,-119.94,38.92,4.6,136800,INLAND
96,334,334,90,-119.04,34.34,5.3582,281300,<1H OCEAN
97,412,412,109,-121.3,37.94,1.3417,60800,INLAND
97,380,380,119,-118.97,35.37,1.4125,42500,INLAND
97,469,469,108,-117.75,34.05,1.7206,107500,INLAND
97,347,347,120,-117.14,34.75,1.8158,100000,INLAND
97,363,363,117,-119.64,36.56,2.0658,92500,INLAND
97,248,248,149,-116.9,33.65,2.1071,93800,INLAND
97,936,936,121,-120.64,35.47,2.1154,117200,<1H OCEAN
97,284,284,116,-121.28,37.99,2.8854,55700,INLAND
97,267,267,662,-120.27,38.31,3.075,108300,INLAND
97,295,295,96,-121.06,37.42,3.5,73500,INLAND
97,274,274,98,-122.45,37.67,4.4286,238600,NEAR OCEAN
97,403,403,98,-118.28,33.85,5.144,180800,<1H OCEAN
97,270,270,83,-121.2,37.97,6.0582,157700,INLAND
97,314,314,107,-117.04,33.01,8.4721,342300,<1H OCEAN
97,291,291,90,-118.42,34.06,10.8045,500001,<1H OCEAN
98,390,390,125,-118.24,33.95,1.6513,90200,<1H OCEAN
98,208,208,97,-122.3,37.88,1.6971,138800,NEAR BAY
98,323,323,108,-121.31,37.94,1.9531,45000,INLAND
98,339,339,102,-122.46,37.71,2.483,214300,NEAR OCEAN
98,1107,1107,80,-121.85,39.73,3.4191,137500,INLAND
98,244,244,104,-121.13,37.74,3.4643,90900,INLAND
98,238,238,439,-118.97,37.64,3.6042,137500,INLAND
98,487,487,94,-117.99,33.8,3.975,162500,<1H OCEAN
98,229,229,82,-121.59,38.69,8.0379,383300,INLAND
99,315,315,129,-121.23,37.92,1.8958,85700,INLAND
99,218,218,116,-120.43,36.18,2.1458,104200,INLAND
99,247,247,88,-119.45,36.6,2.5,73000,INLAND
99,377,377,120,-121.92,37.34,3.0139,204200,<1H OCEAN
99,176,176,103,-121.47,38.57,3.0217,200000,INLAND
99,253,253,86,-121.37,38.63,4.8194,141100,INLAND
99,399,399,100,-118.1,33.91,4.875,167600,<1H OCEAN
99,281,281,114,-122.28,37.47,6.8879,500001,NEAR OCEAN
99,267,267,93,-121.98,37.25,15.0,500001,<1H OCEAN
100,263,263,116,-121.45,38.61,0.9379,67500,INLAND
100,411,411,106,-118.24,33.94,0.9705,90000,<1H OCEAN
100,311,311,100,-121.84,39.73,1.5481,200000,INLAND
100,228,228,118,-122.3,37.87,2.1705,150000,NEAR BAY
100,301,301,87,-117.92,33.87,2.1991,191100,<1H OCEAN
100,261,261,96,-120.85,37.77,2.4583,75000,INLAND
100,231,231,109,-121.86,36.63,2.5313,108300,<1H OCEAN
100,402,402,101,-118.41,34.24,3.125,175900,<1H OCEAN
100,307,307,97,-122.04,37.5,3.1696,156300,NEAR BAY
100,293,293,140,-122.77,38.92,4.0119,119400,INLAND
100,337,337,474,-120.35,39.34,4.0278,95800,INLAND
100,343,343,117,-119.23,34.42,5.75,325000,<1H OCEAN
101,169,169,75,-119.02,35.39,1.3527,60000,INLAND
102,291,291,109,-119.7,34.42,1.4722,350000,<1H OCEAN
102,348,348,100,-118.38,34.22,2.2679,150000,<1H OCEAN
102,221,221,148,-121.24,39.65,2.3684,62500,INLAND
102,161,161,116,-121.87,37.66,2.4896,238500,INLAND
102,335,335,105,-121.26,37.96,2.5234,62800,INLAND
102,246,246,199,-115.53,34.91,2.5391,40000,INLAND
102,191,191,112,-122.24,37.49,2.5833,500001,NEAR OCEAN
102,202,202,543,-120.0,38.52,3.15,140600,INLAND
102,177,177,103,-118.37,33.9,3.3409,256300,<1H OCEAN
103,236,236,123,-121.24,37.98,1.1964,80400,INLAND
103,503,503,92,-117.75,34.05,2.1908,94600,INLAND
103,554,554,87,-117.86,33.75,3.5972,158000,<1H OCEAN
103,321,321,103,-117.68,34.04,3.9107,186500,INLAND
103,336,336,137,-122.27,38.53,4.4,142500,INLAND
103,252,252,546,-120.33,38.26,4.4063,155800,INLAND
103,327,327,84,-119.8,36.29,5.1728,107500,INLAND
103,405,405,101,-119.18,34.16,5.2783,167400,NEAR OCEAN
103,265,265,124,-122.25,37.47,5.4688,305000,NEAR OCEAN
103,266,266,98,-118.46,34.01,5.6428,343100,<1H OCEAN
104,287,287,160,-123.48,40.79,1.9107,79200,INLAND
104,200,200,107,-122.04,36.96,2.1667,196400,NEAR OCEAN
104,485,485,125,-117.92,34.59,2.7396,125600,INLAND
104,301,301,102,-121.06,38.25,3.6528,200000,INLAND
104,316,316,109,-118.1,33.84,3.7813,209100,<1H OCEAN
104,300,300,92,-121.37,37.06,3.8062,340900,INLAND
104,272,272,145,-116.8,33.52,3.8281,163500,INLAND
104,436,436,121,-117.94,33.85,4.275,186200,<1H OCEAN
104,251,251,306,-120.08,39.23,4.8182,146900,INLAND
104,247,247,232,-121.19,40.23,5.8453,193800,INLAND
104,213,213,107,-118.41,33.88,6.3403,500001,<1H OCEAN
105,402,402,118,-118.18,33.96,1.4167,137500,<1H OCEAN
105,490,490,123,-118.26,34.06,1.4886,175000,<1H OCEAN
105,361,361,117,-118.15,34.14,1.625,187500,<1H OCEAN
105,181,181,224,-122.7,38.99,2.3558,134700,INLAND
105,313,313,132,-122.4,37.78,2.5742,350000,NEAR BAY
105,272,272,120,-122.94,39.1,2.8906,140600,INLAND
105,224,224,105,-117.29,33.13,3.9205,183000,NEAR OCEAN
105,8733,8733,98,-118.59,34.47,4.2391,154600,INLAND
105,261,261,104,-118.13,33.91,4.9375,183800,<1H OCEAN
106,240,240,174,-121.39,38.67,0.9338,112500,INLAND
106,241,241,131,-122.04,38.25,2.4,125000,INLAND
106,314,314,131,-119.34,34.39,2.4659,231300,NEAR OCEAN
106,218,218,119,-122.29,37.85,2.5682,120000,NEAR BAY
106,489,489,127,-119.18,34.2,2.6964,170800,NEAR OCEAN
106,392,392,116,-118.36,33.93,3.0132,202500,<1H OCEAN
106,442,442,112,-119.81,36.28,3.1071,56100,INLAND
106,370,370,116,-121.44,37.74,3.1319,112500,INLAND
106,314,314,129,-118.27,34.68,3.2125,185400,INLAND
106,457,457,104,-115.49,32.87,3.3583,102800,INLAND
106,252,252,141,-121.55,37.37,3.6964,262500,INLAND
106,236,236,95,-122.18,37.79,5.2578,253000,NEAR BAY
106,241,241,559,-120.1,39.19,5.5456,360000,INLAND
106,259,259,95,-118.32,33.77,6.887,500001,<1H OCEAN
106,228,228,95,-118.41,34.04,8.0239,500001,<1H OCEAN
107,341,341,85,-117.34,34.13,0.7069,70300,INLAND
107,224,224,166,-116.57,33.94,1.1917,50000,INLAND
107,488,488,103,-118.17,34.02,1.8681,112500,<1H OCEAN
107,189,189,123,-120.81,37.53,1.875,181300,INLAND
107,247,247,161,-122.31,40.89,2.2583,78800,INLAND
107,276,276,112,-119.27,34.27,2.375,198400,NEAR OCEAN
107,455,455,102,-118.18,34.05,2.7031,109200,<1H OCEAN
107,290,290,117,-121.19,38.04,3.225,177100,INLAND
107,338,338,97,-122.35,40.57,3.2639,87500,INLAND
107,185,185,131,-121.91,37.3,3.625,265000,<1H OCEAN
107,227,227,95,-121.36,37.96,3.9922,247400,INLAND
107,391,391,108,-122.08,37.63,4.0682,156900,NEAR BAY
107,349,349,107,-118.29,34.16,4.3438,189800,<1H OCEAN
107,276,276,651,-119.32,37.06,5.1314,179200,INLAND
107,232,232,118,-118.02,33.77,5.2077,181300,<1H OCEAN
108,389,389,113,-118.16,33.89,2.1859,143800,<1H OCEAN
108,304,304,112,-120.9,37.76,2.2024,156300,INLAND
108,355,355,125,-122.36,37.72,2.7083,180400,NEAR BAY
108,504,504,106,-117.98,34.07,2.9107,152500,INLAND
108,281,281,143,-123.15,39.74,2.9306,70000,INLAND
108,388,388,185,-119.97,38.93,3.1806,107200,INLAND
108,295,295,208,-122.91,39.05,3.7667,95000,INLAND
108,316,316,105,-117.85,33.62,10.3893,500001,<1H OCEAN
109,249,249,115,-122.62,38.92,1.8417,84700,INLAND
109,323,323,126,-122.18,37.74,1.8438,90500,NEAR BAY
109,398,398,113,-122.22,37.47,2.5,166700,NEAR OCEAN
109,277,277,112,-121.77,37.68,2.6667,179200,INLAND
109,375,375,113,-117.91,33.83,3.6607,160600,<1H OCEAN
109,259,259,107,-121.9,38.72,3.75,187500,INLAND
109,348,348,107,-121.76,38.41,3.9306,93800,INLAND
109,317,317,132,-117.14,32.73,4.0,137500,NEAR OCEAN
109,299,299,105,-122.14,37.75,4.0313,195500,NEAR BAY
109,320,320,117,-124.14,40.67,4.2054,130600,NEAR OCEAN
109,368,368,116,-120.46,37.33,6.3215,138200,INLAND
109,272,272,122,-122.33,38.39,6.3427,304800,INLAND
109,317,317,174,-117.15,34.22,7.2371,171900,INLAND
109,329,329,111,-122.12,37.75,7.6923,329800,NEAR BAY
109,222,222,110,-118.82,34.15,7.8528,337500,NEAR OCEAN
110,434,434,130,-116.89,33.79,2.0577,56700,INLAND
110,305,305,129,-120.24,39.67,2.3625,62500,INLAND
110,485,485,99,-118.24,34.01,2.375,107500,<1H OCEAN
110,276,276,180,-120.71,40.13,2.9554,89400,INLAND
110,294,294,555,-120.25,39.34,3.1842,162500,INLAND
110,268,268,141,-118.09,34.15,3.5568,205000,INLAND
110,251,251,112,-117.22,32.75,3.8036,162000,NEAR OCEAN
110,491,491,111,-117.06,32.69,5.1305,158900,NEAR OCEAN
110,263,263,142,-118.66,34.23,6.1288,350000,<1H OCEAN
110,267,267,117,-118.47,34.15,8.2269,500001,<1H OCEAN
110,304,304,96,-122.46,37.79,14.2959,500001,NEAR BAY
111,273,273,123,-118.15,34.15,1.1667,500001,<1H OCEAN
111,371,371,107,-122.36,37.94,1.6,79400,NEAR BAY
111,302,302,139,-120.96,40.28,2.5,64100,INLAND
111,342,342,115,-118.3,34.17,3.0687,200000,<1H OCEAN
111,315,315,108,-121.16,38.75,8.4882,276600,INLAND
112,706,706,117,-121.1,38.94,1.0179,125000,INLAND
112,165,165,135,-118.23,33.8,1.3333,187500,NEAR OCEAN
112,368,368,115,-117.73,34.06,1.4063,98800,INLAND
