Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
170,443,443,174,-121.29,38.76,6.0097,248355.0,INLAND
453,1210,1210,499,-121.32,38.65,3.0952,114195.0,INLAND
923,1468,1468,905,-118.51,34.03,3.8571,442697.27,<1H OCEAN
1053,2086,2086,1110,-122.25,37.77,2.975,249059.0,NEAR BAY
351,862,862,396,-120.71,38.73,2.9219,131149.0,INLAND
521,2063,2063,566,-118.28,33.97,1.9219,102200.0,<1H OCEAN
703,2037,2037,811,-122.11,37.67,3.0645,184325.0,NEAR BAY
548,1200,1200,662,-117.05,32.77,1.8899,126441.0,NEAR OCEAN
1238,3793,3793,1281,-119.12,34.38,4.075,224163.0,<1H OCEAN
920,2901,2901,971,-117.98,33.78,3.2636,190865.0,<1H OCEAN
625,1441,1441,658,-119.77,36.77,2.0564,68959.0,INLAND
1153,1930,1930,1227,-122.03,37.35,3.5154,310614.08,<1H OCEAN
331,887,887,354,-122.32,37.95,2.5769,130166.0,NEAR BAY
337,1179,1179,375,-118.08,33.93,3.2188,165592.0,<1H OCEAN
695,1693,1693,744,-118.6,34.15,6.14,391888.22,<1H OCEAN
275,799,799,276,-122.44,37.66,4.7639,265764.01,NEAR OCEAN
1257,3093,3093,1374,-118.01,33.83,2.5577,168488.0,<1H OCEAN
386,1054,1054,362,-118.35,33.88,3.2594,240237.0,<1H OCEAN
468,1998,1998,507,-121.01,37.64,1.9013,79916.0,INLAND
440,1182,1182,463,-118.46,34.27,2.6193,190998.0,<1H OCEAN
247,671,671,256,-122.42,37.62,4.4091,266361.0,NEAR OCEAN
418,971,971,481,-118.35,33.86,4.3859,288281.0,<1H OCEAN
658,1938,1938,698,-122.69,38.32,4.6324,238256.0,<1H OCEAN
443,1084,1084,436,-117.2,32.8,4.2417,223333.01,NEAR OCEAN
300,970,970,349,-119.69,36.25,2.395,75058.0,INLAND
756,1314,1314,787,-118.16,33.77,3.8125,309193.07,NEAR OCEAN
632,2510,2510,676,-122.49,37.68,5.3311,280313.0,NEAR OCEAN
323,965,965,311,-117.92,34.08,5.7039,245807.02,<1H OCEAN
347,696,696,441,-117.92,33.63,3.5161,301697.05,<1H OCEAN
1047,4011,4011,1063,-117.92,33.74,4.3882,209786.0,<1H OCEAN
188,454,454,208,-123.1,39.15,3.8333,131814.0,<1H OCEAN
272,1173,1173,259,-118.41,34.25,3.6016,160440.0,<1H OCEAN
317,962,962,339,-122.46,37.72,3.2875,241752.0,NEAR OCEAN
273,549,549,283,-120.07,36.96,1.4511,60340.0,INLAND
1299,3562,3562,1395,-121.77,36.71,3.512,201330.0,<1H OCEAN
376,1639,1639,438,-118.19,33.89,2.0357,125345.0,<1H OCEAN
303,900,900,313,-118.11,34.12,10.6767,500001.0,<1H OCEAN
445,1152,1152,487,-122.47,37.76,5.1893,350454.05,NEAR BAY
420,1888,1888,435,-118.35,33.94,2.8462,164488.0,<1H OCEAN
267,651,651,260,-122.17,37.78,3.6875,166439.0,NEAR BAY
679,1956,1956,719,-120.48,37.3,1.5427,70351.0,INLAND
210,597,597,236,-120.27,37.12,1.7279,71115.0,INLAND
169,233,233,270,-118.56,34.42,1.9667,312303.23,<1H OCEAN
410,912,912,417,-121.43,38.54,2.9769,102670.0,INLAND
371,957,957,358,-122.2,40.26,3.1908,89116.0,INLAND
713,1587,1587,740,-122.47,37.76,2.5933,322350.02,NEAR BAY
272,811,811,267,-117.96,33.8,5.244,218719.0,<1H OCEAN
273,631,631,498,-122.34,41.06,1.8816,73515.0,INLAND
617,1544,1544,633,-118.0,34.15,2.5417,166587.0,INLAND
237,733,733,237,-118.08,33.9,4.2083,168811.0,<1H OCEAN
346,1223,1223,375,-121.87,37.35,3.2793,176665.0,<1H OCEAN
244,848,848,221,-117.93,34.05,4.1731,163803.0,<1H OCEAN
234,434,434,238,-117.06,32.6,1.7472,153142.0,NEAR OCEAN
253,658,658,246,-122.23,37.76,5.75,334285.01,NEAR BAY
445,1586,1586,440,-118.23,34.07,1.9722,168380.0,<1H OCEAN
870,1916,1916,1071,-119.1,35.35,4.0327,102302.0,INLAND
1174,2595,2595,1324,-121.53,38.51,3.1607,138319.0,INLAND
606,1877,1877,614,-117.92,33.79,2.8622,184964.0,<1H OCEAN
373,1648,1648,360,-117.99,34.07,2.4911,140213.0,INLAND
492,1506,1506,536,-117.63,33.5,7.2013,313371.08,<1H OCEAN
454,1175,1175,966,-120.25,38.03,2.9457,123256.0,INLAND
1296,4436,4436,1802,-117.5,34.12,5.285,193545.0,INLAND
348,743,743,373,-122.46,37.79,5.2909,420547.32,NEAR BAY
407,1153,1153,438,-122.45,37.73,5.1238,306197.02,NEAR BAY
419,1570,1570,426,-117.21,34.04,6.2917,199277.0,INLAND
382,1094,1094,424,-118.37,34.04,2.767,228916.02,<1H OCEAN
684,1384,1384,738,-121.83,38.0,1.7161,112792.0,INLAND
163,446,446,175,-121.93,37.26,2.8125,226825.0,<1H OCEAN
49,77,77,78,-121.23,37.94,1.125,69178.99,INLAND
380,1061,1061,415,-119.79,34.4,9.6885,495688.95,NEAR OCEAN
209,454,454,359,-120.15,39.17,2.9125,127250.0,INLAND
329,992,992,353,-116.95,32.96,4.5,165565.0,<1H OCEAN
354,912,912,370,-120.4,38.0,2.6544,115832.0,INLAND
338,706,706,350,-121.33,38.57,2.3684,112609.0,INLAND
408,830,830,457,-122.16,38.05,3.1373,139548.0,NEAR BAY
215,629,629,223,-122.27,37.43,15.0001,500001.0,NEAR OCEAN
623,1401,1401,671,-118.07,34.16,4.125,283886.0,INLAND
744,1816,1816,831,-118.01,34.14,2.8352,197708.0,INLAND
872,3326,3326,908,-122.26,38.0,6.2073,274589.0,NEAR BAY
416,1876,1876,432,-118.24,33.96,2.1078,112720.0,<1H OCEAN
1838,5370,5370,2035,-117.05,33.13,2.3762,141251.0,<1H OCEAN
386,792,792,437,-117.24,32.94,5.2648,259617.03,NEAR OCEAN
1161,2975,2975,1324,-117.21,33.61,3.6273,183856.0,<1H OCEAN
1451,2313,2313,1482,-118.5,34.02,3.3266,395234.17,<1H OCEAN
219,704,704,233,-117.26,32.95,6.9794,393837.2,NEAR OCEAN
312,610,610,337,-122.45,38.51,1.9441,120829.0,INLAND
317,864,864,340,-118.29,33.87,4.381,211222.0,<1H OCEAN
199,851,851,216,-118.17,34.02,2.3077,147243.0,<1H OCEAN
206,749,749,208,-118.26,34.01,1.4653,122631.0,<1H OCEAN
632,2017,2017,629,-121.58,39.12,1.8355,78187.0,INLAND
354,1339,1339,391,-122.18,37.74,2.2467,93734.0,NEAR BAY
134,366,366,132,-122.16,37.71,3.4643,175827.0,NEAR BAY
360,1341,1341,416,-120.1,36.66,1.7,57256.0,INLAND
7,14,14,7,-118.44,34.04,2.1875,339543.17,<1H OCEAN
358,1048,1048,436,-123.15,38.94,2.7171,134071.0,<1H OCEAN
244,995,995,221,-117.23,34.11,2.5875,90165.0,INLAND
1229,3093,3093,1285,-117.12,32.72,3.37,167423.0,NEAR OCEAN
1196,3222,3222,1331,-117.07,32.61,2.1441,140838.0,NEAR OCEAN
578,1754,1754,537,-116.98,32.74,5.1098,188809.0,<1H OCEAN
757,1685,1685,798,-122.93,40.78,2.3667,81066.0,INLAND
490,1390,1390,514,-121.29,38.13,5.0,172480.0,INLAND
1010,2199,2199,1037,-117.04,32.77,2.734,156909.0,<1H OCEAN
83,416,416,159,-120.35,37.31,2.0,80326.0,INLAND
305,1003,1003,313,-122.18,37.72,3.8047,181426.0,NEAR BAY
500,1029,1029,535,-122.09,37.39,3.7318,303134.0,NEAR BAY
572,1604,1604,620,-122.0,37.34,5.2108,324610.0,<1H OCEAN
603,1335,1335,761,-117.26,33.09,4.1667,234224.03,NEAR OCEAN
188,660,660,208,-120.87,41.54,2.2321,58936.0,INLAND
477,1323,1323,454,-117.16,33.73,2.6322,121893.0,INLAND
184,650,650,175,-117.64,33.51,7.2648,330615.06,<1H OCEAN
181,566,566,178,-120.43,37.32,5.2522,183827.0,INLAND
548,1092,1092,582,-119.76,34.44,2.4701,245515.0,NEAR OCEAN
521,1468,1468,518,-118.47,34.32,4.8988,217450.0,<1H OCEAN
634,1649,1649,625,-117.68,33.49,6.3568,330931.07,<1H OCEAN
216,793,793,234,-118.25,33.96,1.6585,101879.0,<1H OCEAN
444,1434,1434,518,-122.5,37.74,3.875,292574.0,NEAR OCEAN
340,911,911,377,-122.3,37.97,3.375,173092.0,NEAR BAY
591,1448,1448,647,-122.47,37.78,3.1392,379415.07,NEAR BAY
864,2672,2672,926,-117.55,33.94,4.4762,166335.0,INLAND
463,1249,1249,492,-117.7,33.65,6.1863,277837.0,<1H OCEAN
341,1210,1210,363,-119.79,36.7,1.3922,52803.0,INLAND
597,1015,1015,660,-117.28,32.84,3.7596,405663.12,NEAR OCEAN
419,749,749,538,-121.92,36.56,2.7039,278588.0,NEAR OCEAN
2194,5005,5005,2355,-118.6,34.23,3.2564,196779.0,<1H OCEAN
373,1031,1031,393,-118.31,33.75,6.287,391454.07,NEAR OCEAN
527,1107,1107,544,-120.66,35.27,2.8009,219059.0,NEAR OCEAN
811,2465,2465,882,-118.09,33.89,3.099,177264.0,<1H OCEAN
236,768,768,238,-119.08,35.34,5.4449,129755.0,INLAND
222,782,782,248,-121.3,38.03,4.0227,142206.0,INLAND
315,601,601,342,-117.18,34.05,2.6129,115707.0,INLAND
209,415,415,214,-118.49,34.05,7.0285,496351.96,<1H OCEAN
825,2184,2184,883,-117.95,33.78,3.9536,205696.0,<1H OCEAN
214,909,909,277,-118.23,33.93,1.7411,98141.01,<1H OCEAN
278,1086,1086,286,-118.25,33.89,2.4632,97614.0,<1H OCEAN
1197,2849,2849,1341,-117.35,33.17,2.478,196584.02,NEAR OCEAN
1083,2186,2186,2007,-116.39,33.69,6.9833,315639.01,INLAND
232,703,703,264,-122.04,36.96,2.5865,226056.0,NEAR OCEAN
314,903,903,355,-118.38,34.3,4.1125,193386.0,<1H OCEAN
83,236,236,91,-121.23,38.09,6.4562,259410.0,INLAND
699,2388,2388,671,-122.26,38.15,4.0515,141863.0,NEAR BAY
438,1005,1005,456,-122.04,38.24,1.9954,110207.0,INLAND
334,825,825,349,-118.1,33.83,4.0603,218136.0,<1H OCEAN
407,1144,1144,446,-122.47,38.34,4.3472,254295.0,<1H OCEAN
707,2468,2468,803,-118.22,34.04,1.5163,158909.0,<1H OCEAN
497,1868,1868,534,-118.31,34.08,2.7038,249905.0,<1H OCEAN
209,536,536,361,-116.56,33.05,4.125,207188.02,INLAND
602,1675,1675,658,-118.32,33.79,3.8287,291805.0,<1H OCEAN
503,1145,1145,509,-121.44,38.54,2.5694,87595.0,INLAND
641,2612,2612,757,-122.04,38.24,1.6875,101480.0,INLAND
400,1074,1074,450,-121.97,38.34,4.0329,140021.0,INLAND
712,1943,1943,689,-117.96,33.65,5.7395,301915.09,<1H OCEAN
550,1042,1042,551,-117.07,32.6,1.9267,127197.0,NEAR OCEAN
387,910,910,476,-116.41,33.74,3.3639,156058.02,INLAND
159,538,538,174,-118.46,34.0,2.3542,321967.03,<1H OCEAN
530,1697,1697,571,-117.41,34.0,1.9052,91397.0,INLAND
881,1999,1999,883,-117.99,33.68,4.7245,267178.01,<1H OCEAN
272,846,846,296,-120.35,36.16,2.7792,82389.0,INLAND
232,720,720,255,-120.91,37.66,2.6523,120976.0,INLAND
328,981,981,352,-118.12,34.14,5.8692,375524.04,<1H OCEAN
710,1559,1559,763,-118.27,34.09,3.9674,250961.0,<1H OCEAN
305,852,852,298,-117.93,33.84,6.0531,263353.0,<1H OCEAN
386,859,859,390,-118.23,34.21,3.4148,279001.0,<1H OCEAN
463,1379,1379,471,-121.2,38.7,4.3214,179675.0,INLAND
454,1646,1646,460,-117.68,33.6,7.2147,295971.03,<1H OCEAN
241,704,704,262,-117.25,32.83,10.9529,499646.98,NEAR OCEAN
278,737,737,317,-119.57,36.1,3.5313,85157.0,INLAND
1482,2764,2764,1599,-122.11,37.41,3.4198,223779.0,NEAR BAY
491,2031,2031,563,-119.76,36.75,1.8641,57304.0,INLAND
564,1841,1841,549,-117.39,34.04,2.8682,104376.0,INLAND
341,1443,1443,318,-118.21,33.94,2.1903,137943.0,<1H OCEAN
311,597,597,412,-117.62,33.42,3.1395,267877.09,NEAR OCEAN
518,1278,1278,764,-123.25,38.54,3.3536,220848.0,NEAR OCEAN
610,1857,1857,588,-122.75,38.41,3.9688,222203.0,<1H OCEAN
907,1690,1690,1109,-122.26,37.53,6.2007,386727.05,NEAR BAY
964,2709,2709,1149,-116.39,34.15,1.9779,76635.0,INLAND
248,955,955,359,-117.05,32.68,3.2174,133462.0,NEAR OCEAN
377,826,826,417,-118.34,34.06,3.5481,404783.14,<1H OCEAN
52,316,316,57,-122.36,37.96,0.716,102167.02,NEAR BAY
853,2560,2560,872,-118.4,34.26,4.2538,194111.0,<1H OCEAN
498,1847,1847,604,-117.74,34.1,2.6779,144137.0,INLAND
732,2006,2006,767,-122.01,37.06,5.1121,314658.0,NEAR OCEAN
161,479,479,188,-122.36,37.94,3.0862,161473.01,NEAR BAY
385,719,719,372,-118.4,33.87,6.435,466500.53,<1H OCEAN
594,1191,1191,590,-122.24,37.49,3.7463,314779.0,NEAR OCEAN
570,1554,1554,567,-119.81,34.45,6.5173,420919.48,NEAR OCEAN
407,1187,1187,457,-117.9,34.14,3.8365,155554.0,<1H OCEAN
210,1007,1007,211,-117.62,34.05,2.8281,113561.0,INLAND
491,1195,1195,575,-118.86,36.41,3.0391,98325.0,INLAND
441,1108,1108,530,-121.95,36.59,5.8505,364731.11,NEAR OCEAN
224,1277,1277,222,-120.47,37.29,1.2054,58946.0,INLAND
244,622,622,236,-117.86,33.85,4.9306,211466.0,<1H OCEAN
656,1391,1391,785,-122.03,36.96,2.5067,228873.01,NEAR OCEAN
506,1215,1215,557,-121.92,37.33,4.7768,285183.0,<1H OCEAN
1220,2237,2237,1358,-118.45,34.16,3.7105,329957.01,<1H OCEAN
278,676,676,301,-120.35,37.98,3.5714,126924.0,INLAND
514,1174,1174,556,-121.71,39.71,3.066,123535.0,INLAND
278,776,776,307,-118.16,35.05,2.5875,73198.0,INLAND
209,933,933,227,-118.18,33.9,2.7292,140206.0,<1H OCEAN
340,1187,1187,386,-118.22,34.1,4.0469,249419.0,<1H OCEAN
296,1063,1063,272,-117.16,32.91,6.0891,263869.0,<1H OCEAN
306,814,814,270,-118.32,33.97,4.3919,170792.0,<1H OCEAN
286,685,685,298,-122.28,37.91,7.3089,364343.06,NEAR BAY
302,831,831,329,-120.99,37.66,2.5938,101539.0,INLAND
316,727,727,335,-117.92,33.62,6.5842,406648.24,<1H OCEAN
115,278,278,118,-122.19,38.09,6.3735,240311.0,NEAR BAY
636,1183,1183,661,-118.38,34.06,3.5556,453611.63,<1H OCEAN
1077,2887,2887,1189,-121.79,39.73,3.0625,119352.0,INLAND
567,1512,1512,576,-121.2,37.8,3.7546,149463.0,INLAND
334,951,951,394,-119.51,34.39,3.233,257390.0,NEAR OCEAN
367,1450,1450,359,-118.27,33.79,2.8462,145007.0,<1H OCEAN
577,1285,1285,655,-122.28,37.52,4.0801,339802.01,NEAR OCEAN
224,404,404,231,-121.93,37.73,3.375,198585.0,<1H OCEAN
488,2080,2080,522,-118.3,34.04,1.7225,161267.0,<1H OCEAN
614,1592,1592,702,-118.15,33.95,2.7875,169001.0,<1H OCEAN
1456,6666,6666,1572,-118.01,34.07,2.9334,173340.0,INLAND
321,810,810,427,-122.87,39.13,1.6369,78747.99,INLAND
266,662,662,279,-120.86,37.77,3.825,143970.0,INLAND
436,1136,1136,493,-122.42,37.77,1.375,164362.0,NEAR BAY
246,907,907,261,-122.18,37.76,1.9479,86481.0,NEAR BAY
620,1212,1212,626,-122.26,37.85,1.9167,186756.0,NEAR BAY
591,1182,1182,651,-117.65,34.07,1.4464,124414.0,INLAND
108,295,295,208,-122.91,39.05,3.7667,132039.0,INLAND
863,1941,1941,894,-118.26,34.15,3.0,226360.0,<1H OCEAN
541,1768,1768,531,-121.82,37.25,5.8305,255707.0,<1H OCEAN
243,717,717,290,-121.62,36.43,4.7891,243110.0,<1H OCEAN
334,731,731,417,-120.59,38.76,1.7266,117329.0,INLAND
604,1696,1696,621,-117.88,34.1,4.2685,189040.0,<1H OCEAN
185,610,610,177,-117.95,33.99,6.7978,353196.0,<1H OCEAN
322,1014,1014,325,-118.44,34.21,2.875,188544.0,<1H OCEAN
114,356,356,150,-121.21,39.49,2.5568,66375.0,INLAND
528,1543,1543,560,-118.36,34.17,2.3851,223581.0,<1H OCEAN
1019,2475,2475,1187,-117.43,34.08,2.1189,105305.0,INLAND
448,1281,1281,472,-122.47,37.75,5.482,335469.03,NEAR BAY
425,807,807,423,-117.92,33.65,0.9702,196474.04,<1H OCEAN
195,600,600,190,-122.21,37.79,3.0893,148131.0,NEAR BAY
1046,3126,3126,1172,-117.31,34.43,1.6784,95429.0,INLAND
788,1519,1519,775,-122.54,37.94,4.4081,351174.27,NEAR BAY
316,919,919,323,-119.87,36.76,2.875,77493.0,INLAND
318,850,850,301,-118.46,34.07,14.2867,500001.0,<1H OCEAN
501,1275,1275,522,-117.96,33.93,3.776,190207.0,<1H OCEAN
442,1915,1915,442,-117.9,33.74,2.3783,172674.0,<1H OCEAN
311,679,679,314,-121.3,37.96,1.7788,86918.0,INLAND
563,1741,1741,591,-118.63,34.19,5.1529,247135.0,<1H OCEAN
254,967,967,283,-118.14,34.02,2.75,170982.0,<1H OCEAN
888,2101,2101,918,-118.39,34.01,3.9688,336754.04,<1H OCEAN
270,886,886,294,-117.99,33.69,5.3259,235858.0,<1H OCEAN
556,2010,2010,572,-117.03,32.7,2.2866,121860.0,NEAR OCEAN
529,1243,1243,581,-118.37,33.86,4.119,307249.0,<1H OCEAN
688,1911,1911,826,-118.33,34.03,1.9018,159532.0,<1H OCEAN
936,1821,1821,1034,-122.43,37.78,2.6392,328884.02,NEAR BAY
325,1412,1412,297,-118.22,33.94,3.0903,149981.0,<1H OCEAN
289,1498,1498,284,-118.23,33.9,2.4706,100495.0,<1H OCEAN
495,1700,1700,514,-122.22,37.78,2.0801,114064.0,NEAR BAY
351,1296,1296,391,-117.33,34.14,1.9423,75296.0,INLAND
630,2484,2484,697,-118.26,34.0,1.9208,109963.0,<1H OCEAN
573,1071,1071,617,-118.37,34.15,3.3669,358698.01,<1H OCEAN
312,1366,1366,300,-119.05,34.35,2.2443,156814.0,<1H OCEAN
477,1671,1671,473,-117.6,33.86,5.195,188585.0,INLAND
174,598,598,177,-118.04,34.11,7.1885,380879.16,INLAND
192,470,470,192,-121.3,38.13,2.8942,118167.0,INLAND
470,1232,1232,517,-118.24,34.22,5.529,317721.02,<1H OCEAN
26,158,158,26,-119.01,35.38,1.075,78363.0,INLAND
458,1167,1167,531,-122.54,38.36,3.7969,223028.0,<1H OCEAN
450,1569,1569,466,-117.68,33.59,8.8636,426000.23,<1H OCEAN
2199,6474,6474,2278,-117.71,33.97,3.851,154658.0,INLAND
194,376,376,206,-118.46,34.0,3.875,409260.37,<1H OCEAN
212,429,429,212,-121.51,38.26,1.6458,87812.0,INLAND
631,3117,3117,654,-117.89,33.75,3.1713,170222.0,<1H OCEAN
565,1369,1369,565,-118.3,33.89,3.285,204655.0,<1H OCEAN
322,1018,1018,306,-118.15,34.2,4.1518,211228.99,INLAND
529,1553,1553,516,-121.34,38.69,3.7857,122075.0,INLAND
769,1929,1929,779,-121.37,38.66,2.3844,102225.0,INLAND
330,1425,1425,337,-122.46,37.71,4.0547,235826.0,NEAR OCEAN
278,761,761,293,-118.17,34.87,3.0184,82302.0,INLAND
208,567,567,221,-122.06,37.27,10.5793,499479.96,<1H OCEAN
556,1345,1345,537,-117.02,32.75,5.2835,201959.01,<1H OCEAN
1090,2657,2657,1150,-118.45,34.2,2.9688,201696.0,<1H OCEAN
687,2065,2065,706,-117.01,32.75,3.9545,185937.0,<1H OCEAN
85,154,154,119,-121.29,37.96,0.8738,78450.0,INLAND
247,760,760,265,-118.26,33.94,1.6887,96838.0,<1H OCEAN
790,2275,2275,908,-118.26,34.5,4.7778,216241.0,INLAND
235,569,569,206,-122.1,37.96,6.3699,286370.02,NEAR BAY
240,478,478,233,-117.11,32.77,4.3875,172762.0,NEAR OCEAN
900,3156,3156,1017,-117.45,34.1,2.7827,114184.0,INLAND
13,59,59,13,-117.11,33.12,3.875,171190.0,<1H OCEAN
234,692,692,229,-117.21,34.11,3.2176,102011.0,INLAND
452,1406,1406,493,-122.35,37.94,2.3456,111791.0,NEAR BAY
33,113,113,36,-119.05,34.19,2.8942,168157.02,NEAR OCEAN
314,969,969,350,-121.47,38.95,2.7039,89290.0,INLAND
487,1945,1945,488,-118.29,34.04,2.4359,162643.0,<1H OCEAN
276,890,890,322,-121.95,37.21,10.0187,497631.95,<1H OCEAN
296,855,855,327,-120.91,37.74,3.25,136758.0,INLAND
149,502,502,160,-121.2,37.79,2.4798,111379.0,INLAND
241,1023,1023,239,-118.43,34.25,3.4514,171107.0,<1H OCEAN
809,2284,2284,917,-120.57,35.18,4.0403,246654.01,<1H OCEAN
1008,2855,2855,1038,-119.21,34.31,6.729,381894.17,NEAR OCEAN
459,787,787,486,-122.23,37.8,3.1603,240017.0,NEAR BAY
233,793,793,260,-121.29,38.28,4.8073,156987.0,INLAND
841,1637,1637,947,-121.99,37.35,4.5427,280624.0,<1H OCEAN
367,1034,1034,351,-121.81,37.41,7.0544,342947.04,<1H OCEAN
416,665,665,454,-118.47,33.99,2.975,396810.06,<1H OCEAN
439,1768,1768,515,-118.31,34.05,1.9336,219338.0,<1H OCEAN
545,1672,1672,556,-117.75,34.09,4.2143,189582.99,INLAND
323,925,925,314,-117.94,33.67,8.1839,375180.12,<1H OCEAN
305,1009,1009,288,-122.1,37.4,3.9091,237940.0,NEAR BAY
490,1277,1277,491,-118.35,34.18,4.282,239483.0,<1H OCEAN
550,1616,1616,556,-121.25,38.66,5.02,191699.0,INLAND
659,1871,1871,695,-117.68,34.14,6.9532,310902.01,INLAND
428,630,630,440,-117.04,32.8,2.0337,133530.0,<1H OCEAN
130,780,780,134,-124.07,40.87,0.7684,82323.0,NEAR OCEAN
263,900,900,254,-122.19,37.77,1.8039,92464.0,NEAR BAY
1088,2382,2382,1385,-117.21,34.08,3.0587,115896.0,INLAND
397,1317,1317,406,-121.98,37.95,6.7821,285049.0,INLAND
738,1997,1997,758,-116.99,32.81,4.2386,167451.0,<1H OCEAN
438,1568,1568,470,-117.8,33.85,5.6403,247039.0,<1H OCEAN
777,2447,2447,767,-117.85,33.81,4.9917,238282.0,<1H OCEAN
273,756,756,270,-118.32,34.1,2.2311,210884.0,<1H OCEAN
157,484,484,247,-121.47,39.01,2.3661,84041.0,INLAND
890,1432,1432,1387,-116.54,33.8,2.2216,125833.0,INLAND
454,1232,1232,475,-118.25,34.23,4.6852,260503.04,<1H OCEAN
647,2033,2033,713,-122.0,37.96,4.5833,178519.0,INLAND
198,664,664,195,-118.15,34.04,2.1944,162983.0,<1H OCEAN
272,740,740,334,-120.46,34.64,2.3804,149323.0,NEAR OCEAN
386,1385,1385,413,-118.15,33.86,4.4934,205979.0,<1H OCEAN
727,1433,1433,798,-122.03,37.38,3.8732,303581.06,<1H OCEAN
224,484,484,277,-120.45,34.64,3.2167,223746.05,NEAR OCEAN
445,1170,1170,452,-117.91,34.08,3.6625,198619.0,<1H OCEAN
374,986,986,373,-118.07,34.17,5.7051,369881.2,INLAND
328,850,850,329,-118.1,33.8,5.0574,243364.0,<1H OCEAN
320,566,566,691,-117.24,32.79,2.6902,291946.02,NEAR OCEAN
509,1550,1550,553,-117.74,34.07,3.0294,130293.0,INLAND
374,944,944,429,-118.13,33.84,4.2841,234903.0,<1H OCEAN
629,1603,1603,726,-119.45,37.21,2.9449,113511.0,INLAND
555,1604,1604,591,-118.19,33.8,2.9943,190761.0,NEAR OCEAN
336,907,907,349,-121.98,37.29,7.5443,382809.08,<1H OCEAN
1493,3944,3944,1489,-118.22,33.86,5.1948,274258.0,<1H OCEAN
472,1079,1079,498,-122.43,37.74,5.0196,329637.01,NEAR BAY
1152,2489,2489,1265,-117.15,33.7,3.1319,128911.0,INLAND
138,302,302,151,-121.0,39.26,3.1094,149225.0,INLAND
392,1086,1086,441,-117.95,33.66,7.3719,355866.03,<1H OCEAN
389,1140,1140,410,-117.65,33.62,6.2899,293854.0,<1H OCEAN
920,2772,2772,970,-121.18,38.69,6.3528,275475.02,INLAND
871,2300,2300,911,-117.88,33.89,3.0214,185802.0,<1H OCEAN
1027,2177,2177,1115,-122.57,37.97,3.5055,323303.07,NEAR BAY
638,1724,1724,691,-118.01,33.84,3.9628,196708.0,<1H OCEAN
448,1146,1146,484,-122.12,37.68,2.95,173476.01,NEAR BAY
181,555,555,210,-122.21,38.28,4.4861,184858.0,NEAR BAY
277,956,956,251,-118.02,33.92,5.5238,208661.0,<1H OCEAN
465,1411,1411,439,-119.38,36.55,3.017,87411.0,INLAND
378,1304,1304,388,-118.12,34.06,3.1892,229012.0,<1H OCEAN
594,1938,1938,597,-118.88,34.2,7.3409,350323.01,<1H OCEAN
1241,2649,2649,1510,-121.89,37.69,3.62,228274.01,<1H OCEAN
1177,3237,3237,1234,-122.07,38.27,4.3586,147805.0,INLAND
783,1218,1218,800,-118.32,34.12,4.15,439907.37,<1H OCEAN
352,2091,2091,381,-117.9,34.01,3.7917,159548.0,<1H OCEAN
211,1066,1066,213,-115.57,32.8,4.5714,99941.0,INLAND
564,2271,2271,609,-117.7,34.06,2.3049,112339.0,INLAND
187,601,601,193,-118.21,33.83,2.8837,176010.0,NEAR OCEAN
801,2282,2282,894,-117.31,33.16,5.5956,305778.06,NEAR OCEAN
383,1279,1279,372,-117.69,33.64,6.9741,280528.0,<1H OCEAN
305,1054,1054,305,-122.02,36.96,2.0172,206401.0,NEAR OCEAN
439,1133,1133,463,-118.33,34.19,3.7344,229675.0,<1H OCEAN
283,806,806,307,-121.03,39.05,3.9185,171595.0,INLAND
456,1357,1357,500,-117.71,33.63,4.5909,222043.01,<1H OCEAN
507,1190,1190,573,-116.95,33.75,2.0714,84858.0,INLAND
2447,4404,4404,2691,-118.59,34.18,4.2009,269466.0,<1H OCEAN
284,1035,1035,307,-121.02,37.64,2.1036,91511.0,INLAND
220,1515,1515,353,-119.78,34.45,4.2109,292748.0,NEAR OCEAN
522,1537,1537,549,-121.65,40.88,3.0179,89495.0,INLAND
274,943,943,254,-117.64,33.51,5.9339,269398.02,<1H OCEAN
332,1019,1019,338,-118.29,34.16,3.7083,260633.0,<1H OCEAN
340,794,794,331,-118.43,34.17,5.9275,352437.06,<1H OCEAN
523,1702,1702,534,-117.93,33.93,3.7933,174052.0,<1H OCEAN
400,1859,1859,440,-118.26,34.02,1.3134,121283.0,<1H OCEAN
465,1411,1411,494,-117.71,34.08,4.2639,159429.0,INLAND
757,2088,2088,764,-117.08,32.67,2.5662,117217.0,NEAR OCEAN
1629,4926,4926,1689,-117.84,33.82,4.7946,224669.0,<1H OCEAN
449,1633,1633,458,-119.7,34.41,2.2069,213299.0,NEAR OCEAN
486,959,959,535,-122.27,37.78,5.2601,332850.07,NEAR BAY
313,777,777,299,-119.72,34.43,2.5694,260326.0,<1H OCEAN
187,420,420,187,-124.09,40.88,2.2188,88928.0,NEAR OCEAN
249,551,551,227,-122.14,37.43,6.5829,466526.67,NEAR BAY
430,975,975,421,-124.16,40.79,2.2566,84829.0,NEAR OCEAN
383,924,924,829,-120.37,38.23,2.6942,121858.0,INLAND
641,2227,2227,614,-118.02,33.81,5.1155,233446.0,<1H OCEAN
344,804,804,348,-121.63,39.12,3.4492,103687.0,INLAND
